45068
1669356
6692
1822092
310179
854816
449667
5311
31066
165876
160152
129884
19735
29345
9564
666341
758014
1287290
10402078
15264927
15112258
882243
42323994
3590291
2139013
1754245
1225770
68649075
2529580
37855
7175640
7162071
11108807
1109816
3781998
7270389
379547
668636
266933
209032
12907428
412877
4149754
336400
239394
1454088
703186
555554
388269
636031
1093519
551766
788622
421122
1787650
1434537
712968
785373
10577724
552878
243167
58928
1524899
4794331
480551
2255950
980677
1175242
575824
1181455
906112
642862
650750
2417613
1058724
216722
1171141
3621023
833101
653972
1028520
2732951
1499408
1345917
2821770
631881
1759103
869393
631958
190409
48024274
632918
3501473
1538073
65443928
870465
2046389
1139900
5292921
658573
858757
599638
162407824
1591428
2415930
7086
477646
239452
9300557
7882087
8924400
21307128
2011138
25361651
39796793
989830
3226357
5842644
3155142
2168512
11285
33690967
50092
84310
5170821
1926206
1288076
44482962
3599977
91781774
27111723
8705723
4009686
1566517
43480821
25110518
14930364
12449962
3862123
865322
152322
601383
2498593
1944079
7055837
6689615
12971770
206767
3173467
1006401
39508160
7236
549792
3913375
27451
1354409
120385
568195
13966905
3822027
4402482
1094250
48368152
4437
20938262
12795
508083
23063531
2043212
11364771
34335
19382968
1053337
908635
2921408
13316
1206235
443179
4517965
38210772
2538544
21383446
105008
26397988
3197836
56392
13798116
3868482
381090
279927
2265072
101351906
983682
952648
46429638
16356447
87468167
79473376
23037223
131545222
84527588
14964717
134463548
236081284
51227499
230056711
10610296
7045687
8769904
35271541
4390654
18536943
8983062
20446334
8089607
113264977
63277956
103850761
32579137
102660989
12450078
38581677
62738615
15117555
32020874
50372464
269109750
40519888
10115121
4002764
1423416
14315053
101892533
6264901
670736
6165573
12220441
1220914
87149429
999253
26658702
462922
10485908
1056179
12224472
2431297
27600969
1287628
67618373
1138578
92031714
116524060
378807
71736514
2501248
71800319
34198014
4682157
811125
844158
10121301
5933344
288249
4839
573569
258137
2553263
1197197
183176
7629886
791601
3163597
1737832
29893759
5341231
2545782
5405588
543324
533606
446097
1249441
4714546
5827670
4044005
1358235
4575721
1729026
1524172
872429
999900
4952971
215970
353637
14244629
39292
389022
29
1599349
2645551
7130
9514
4417
3163
60914
51972
6921
39
30160
17
2687
12
18
42749
32
18
81091
17
23
2767152
3711649
1978213
734758
98880
1111842
6411166
84733
2077084
12
11
1296100
4586817
9
23
1826213
12
4765987
1799998
